"APname","APnum","location"
"7760-fuqua-c204-lr-w","7c:ad:74:84:fe:d6","Fuqua"
"7760-fuqua-c204-r-c","a8:9d:21:c8:0c:8c","Fuqua"
"7760-fuqua-c204-rr-w","7c:ad:74:fb:e4:f9","Fuqua"
"7760-fuqua-c204-w1","7c:ad:74:28:50:fb","Fuqua"
"7760-fuqua-c204-w2","7c:ad:74:fb:e6:00","Fuqua"
"7760-fuqua-c204-w3","7c:ad:74:84:ff:45","Fuqua"
"7760-fuqua-c207-w","7c:ad:74:50:25:17","Fuqua"
"7760-fuqua-c212-c","00:42:68:83:5d:d4","Fuqua"
"7760-fuqua-c215-h-c","00:42:68:af:63:9c","Fuqua"
"7760-fuqua-c300-c-c","a8:9d:21:df:f8:fc","Fuqua"
"7760-fuqua-c317-h-c","a8:9d:21:c8:9b:b0","Fuqua"
"7760-fuqua-c402-h-c","74:a2:e6:ca:17:e8","Fuqua"
"7760-fuqua-c405-c","7c:ad:74:fb:e6:4d","Fuqua"
"7760-fuqua-c415-h-c","a8:9d:21:ca:25:c0","Fuqua"
"7760-fuqua-c500-c","a8:9d:21:e1:0b:14","Fuqua"
"7760-fuqua-c512-c","a8:9d:21:c8:a7:ec","Fuqua"
"7760-fuqua-e142-h-c","a8:9d:21:df:f8:e8","Fuqua"
"7760-fuqua-e155-lr-c","a8:9d:21:e2:5c:18","Fuqua"
"7760-fuqua-e155-rc-w","7c:ad:74:84:fe:8f","Fuqua"
"7760-fuqua-e155-rr-c","a8:9d:21:df:f9:60","Fuqua"
"7760-fuqua-e156-c-1","5c:83:8f:3b:1e:24","Fuqua"
"7760-fuqua-e156-c-2","5c:83:8f:3b:1e:3c","Fuqua"
"7760-fuqua-e158-c-1","00:fe:c8:42:8f:ac","Fuqua"
"7760-fuqua-e158-c-2","00:fe:c8:42:90:3c","Fuqua"
"7760-fuqua-e165-lf-c","a8:9d:21:a1:8e:50","Fuqua"
"7760-fuqua-e165-rr-c","a8:9d:21:ca:26:88","Fuqua"
"7760-fuqua-e167k-c","a8:9d:21:c8:a8:54","Fuqua"
"7760-fuqua-e168-c-1","00:fe:c8:42:8f:b0","Fuqua"
"7760-fuqua-e168-c-2","00:fe:c8:42:8f:a4","Fuqua"
"7760-fuqua-e170-c-1","5c:83:8f:3b:1d:e0","Fuqua"
"7760-fuqua-e170-c-2","00:fe:c8:41:2d:a4","Fuqua"
"7760-fuqua-e180-1-c","5c:83:8f:2f:9e:2c","Fuqua"
"7760-fuqua-e180-2-c","5c:83:8f:35:9d:fc","Fuqua"
"7760-fuqua-e182-1-c","5c:83:8f:2f:9e:cc","Fuqua"
"7760-fuqua-e182-2-c","1c:6a:7a:39:95:ec","Fuqua"
"7760-fuqua-e198-w","7c:ad:74:50:2b:3d","Fuqua"
"7760-fuqua-e211-c","a8:9d:21:df:07:b0","Fuqua"
"7760-fuqua-e214-c","a8:9d:21:df:f9:80","Fuqua"
"7760-fuqua-e215-c","a8:9d:21:e2:59:b0","Fuqua"
"7760-fuqua-e224-c","a8:9d:21:a5:5e:48","Fuqua"
"7760-fuqua-e235-c","a8:9d:21:c8:a8:30","Fuqua"
"7760-fuqua-e245-c","a8:9d:21:ca:25:ec","Fuqua"
"7760-fuqua-e253-c","a8:9d:21:c8:81:d0","Fuqua"
"7760-fuqua-e263-c","a8:9d:21:a5:6c:d8","Fuqua"
"7760-fuqua-e269-c","a8:9d:21:c8:a7:c8","Fuqua"
"7760-fuqua-e279-c","a8:9d:21:df:08:4c","Fuqua"
"7760-fuqua-e322-h-c","a8:9d:21:c8:98:58","Fuqua"
"7760-fuqua-e337-h-c","a8:9d:21:c8:99:cc","Fuqua"
"7760-fuqua-e422-h-c","a8:9d:21:e2:5c:4c","Fuqua"
"7760-fuqua-e439-h-c","a8:9d:21:c8:98:80","Fuqua"
"7760-fuqua-hum-rm","00:42:68:95:ba:04","Fuqua"
"7760-fuqua-lost-gen/f1/23","7c:ad:74:28:55:c4","Fuqua"
"7760-fuqua-s05-c","a8:9d:21:e1:08:dc","Fuqua"
"7760-fuqua-s06-24-h-c","a8:9d:21:df:f9:f4","Fuqua"
"7760-fuqua-s06m-h-c","a8:9d:21:c8:99:38","Fuqua"
"7760-fuqua-s09g-h-c","a8:9d:21:df:ee:68","Fuqua"
"7760-fuqua-s09s-h-c","a8:9d:21:c8:9b:04","Fuqua"
"7760-fuqua-s102-w","bc:16:65:16:50:2a","Fuqua"
"7760-fuqua-s103-c-1","7c:ad:74:fb:da:5a","Fuqua"
"7760-fuqua-s103-c-2","7c:ad:74:fb:da:58","Fuqua"
"7760-fuqua-s103-c-3","7c:ad:74:50:2b:46","Fuqua"
"7760-fuqua-s103corr-h-c","a8:9d:21:df:07:54","Fuqua"
"7760-fuqua-s103corr-outside-c","a8:9d:21:e1:08:90","Fuqua"
"7760-fuqua-s107a-h-c","a8:9d:21:df:f9:a0","Fuqua"
"7760-fuqua-s107b-h-c","a8:9d:21:e2:5c:b4","Fuqua"
"7760-fuqua-w005b-h-c","a8:9d:21:c8:a3:88","Fuqua"
"7760-fuqua-w116-c","a8:9d:21:e2:5a:8c","Fuqua"
"7760-fuqua-w118aa-c","a8:9d:21:df:fa:88","Fuqua"
"7760-fuqua-w119-c","a8:9d:21:e2:5c:b0","Fuqua"
"7760-fuqua-w133-w","7c:ad:74:28:59:db","Fuqua"
"7760-fuqua-w136-c","bc:16:65:16:51:fc","Fuqua"
"7760-fuqua-w209-h-c","a8:9d:21:e1:08:70","Fuqua"
"7760-fuqua-w215-c","a8:9d:21:e1:08:a4","Fuqua"
"7760-fuqua-w216-h-c","a8:9d:21:c8:98:84","Fuqua"
"7760-fuqua-w220-c","a8:9d:21:e2:5d:90","Fuqua"
"7760-fuqua-w224-c","a8:9d:21:df:f8:b4","Fuqua"
"7760-fuqua-w243-c","a8:9d:21:e1:08:6c","Fuqua"
"7760-fuqua-w247-c","a8:9d:21:c8:98:64","Fuqua"
"7760-fuqua-w258-w","bc:16:65:16:50:31","Fuqua"
"7760-fuqua-w310-c","a8:9d:21:c8:9a:dc","Fuqua"
"7760-fuqua-w411-h-c","a8:9d:21:df:f8:74","Fuqua"
"7760-fuqua-w419-h-c","a8:9d:21:e2:5d:70","Fuqua"
"7762facultyclub-13","c4:64:13:38:cf:4b","FacultyClub"
"7762facultyclub-14","c4:64:13:5b:9e:aa","FacultyClub"
"7762facultyclub-15","c4:64:13:76:61:f8","FacultyClub"
"7762facultyclub-24-1","c4:64:13:2c:08:3f","FacultyClub"
"7762facultyclub-24-2","c4:64:13:38:d0:c5","FacultyClub"
"7762facultyclub-pumphouse-005","c4:64:13:76:65:4b","FacultyClub"
"7762facultyclub-pumphouse-lap","c4:64:13:76:64:ce","FacultyClub"
"7765-Grosschem-101L-D","2c:54:2d:19:03:d5","Gross"
"7766-teer-105-h-c","00:42:68:a1:11:48","Teer"
"7766-teer-114-h-c","28:94:0f:a9:db:9c","Teer"
"7766-teer-202-c","c4:64:13:5b:a9:88","Teer"
"7766-teer-212-w","00:c8:8b:e7:89:d4","Teer"
"7766-teer-310-h-c","28:94:0f:39:35:ca","Teer"
"7766-teer-311-c","bc:16:65:16:52:29","Teer"
"7766-teer-314-c","bc:16:65:16:52:31","Teer"
"7766-teer-326-c","7c:ad:74:fb:f3:fd","Teer"
"7766-teer-401-h-c","28:94:0f:a9:c2:11","Teer"
"7766-teer-415-h-c","28:94:0f:26:1e:d3","Teer"
"7766-teer-421-c","28:94:0f:26:1e:6b","Teer"
"7766-teer-424a-h-c","28:94:0f:39:24:e9","Teer"
"7766-teer-forth-floor-somewhere","28:94:0f:26:22:cf","Teer"
"7766-teer-p014-h-c","c4:64:13:cb:7c:7b","Teer"
"7766-teer-p01-h-c","c4:64:13:c2:ea:ea","Teer"
"7766-teer-p05-h-c","c4:64:13:76:56:0e","Teer"
"7767-tunl-101-1","28:94:0f:c9:0a:b9","TUNL"
"7767-tunl-101-2-w","70:81:05:e7:c1:12","TUNL"
"7767-tunl-101-3-w","2c:54:2d:a4:2a:48","TUNL"
"7767-tunl-103-c","7c:ad:74:85:11:e4","TUNL"
"7767-tunl-103c-c","7c:ad:74:85:09:71","TUNL"
"7767-tunl-104a-w","64:9e:f3:0e:bf:f3","TUNL"
"7767-tunl-110-c","c4:64:13:5b:8d:22","TUNL"
"7767-tunl-308-h-c","bc:16:65:16:52:0b","TUNL"
"7767-tunl-322-h-c","bc:16:65:16:52:20","TUNL"
"7767-tunl-404-hc","bc:16:65:16:51:bc","TUNL"
"7767-tunl-411-h-c","bc:16:65:16:5b:41","TUNL"
"7767-tunl-418-h-c","7c:ad:74:85:09:64","TUNL"
"7767-tunl-426-h-c","7c:ad:74:50:36:f4","TUNL"
"7767-tunl-elev-h-c","bc:16:65:16:52:38","TUNL"
"7776-LSRC-000C0R-C-2","38:0e:4d:6f:ab:9a","LSRC"
"7776-lsrc-229-h-c","c4:64:13:38:c6:ef","LSRC"
"7776-LSRC-2614","38:0e:4d:bf:26:14","LSRC"
"7776-LSRC-26A0","38:0e:4d:bf:26:a0","LSRC"
"7776-LSRC-2708","38:0e:4d:bf:27:08","LSRC"
"7776-LSRC-270C","38:0e:4d:bf:27:0c","LSRC"
"7776-lsrc-319tel-c","38:0e:4d:f6:76:54","LSRC"
"7776-lsrc-49CC","2c:33:11:ed:49:cc","LSRC"
"7776-LSRC-595C","70:7d:b9:56:59:5c","LSRC"
"7776-LSRC-5966","70:7d:b9:56:59:66","LSRC"
"7776-LSRC-59BA","70:7d:b9:56:59:ba","LSRC"
"7776-LSRC-5A1A","70:7d:b9:56:5a:1a","LSRC"
"7776-LSRC-5A22","70:7d:b9:56:5a:22","LSRC"
"7776-lsrc-5A40","70:7d:b9:56:5a:40","LSRC"
"7776-LSRC-5A42","70:7d:b9:56:5a:42","LSRC"
"7776-LSRC-5A44","70:7d:b9:56:5a:44","LSRC"
"7776-LSRC-5A46","70:7d:b9:56:5a:46","LSRC"
"7776-LSRC-5A4C","70:7d:b9:56:5a:4c","LSRC"
"7776-LSRC-5A60","70:7d:b9:56:5a:60","LSRC"
"7776-LSRC-6B2A","38:0e:4d:93:6b:2a","LSRC"
"7776-LSRC-6B2C","38:0e:4d:93:6b:2c","LSRC"
"7776-LSRC-6BEC","38:0e:4d:93:6b:ec","LSRC"
"7776-LSRC-75EE","38:0e:4d:f6:75:ee","LSRC"
"7776-LSRC-7640","38:0e:4d:f6:76:40","LSRC"
"7776-lsrc-a-0005a-h-c","28:94:0f:26:1f:ed","LSRC"
"7776-lsrc-a-0006-c","28:94:0f:c1:02:0a","LSRC"
"7776-lsrc-a-0013-h-c","28:94:0f:58:c0:6b","LSRC"
"7776-lsrc-a-0016-c","28:94:0f:39:35:1a","LSRC"
"7776-lsrc-a-0020-c","28:94:0f:39:0b:17","LSRC"
"7776-lsrc-a-0020g-w","2c:54:2d:8e:e5:21","LSRC"
"7776-lsrc-a-101c-h-c","c4:64:13:38:c0:e6","LSRC"
"7776-lsrc-a-135-h-c","c4:64:13:00:45:23","LSRC"
"7776-lsrc-a-141-c","c4:64:13:5b:9f:5c","LSRC"
"7776-lsrc-a-150-h-c","28:94:0f:d6:c9:8b","LSRC"
"7776-lsrc-a-156-h-c","00:42:68:95:be:70","LSRC"
"7776-lsrc-a-158-h-c","c4:64:13:00:41:14","LSRC"
"7776-lsrc-a-205rm-c","c4:64:13:00:46:03","LSRC"
"7776-lsrc-a-207-h-c","28:94:0f:c9:21:73","LSRC"
"7776-lsrc-a-20-c","00:42:68:83:59:a8","LSRC"
"7776-lsrc-a-210-h-c","c4:64:13:00:43:66","LSRC"
"7776-lsrc-a-213a-h-c","c4:64:13:11:2d:2a","LSRC"
"7776-lsrc-a-220-h-c","c4:64:13:00:44:e4","LSRC"
"7776-lsrc-a-222-h-c","c4:64:13:00:44:ab","LSRC"
"7776-lsrc-a-229-c","c4:64:13:11:2c:ef","LSRC"
"7776-lsrc-a-236-h-c","c4:64:13:00:46:42","LSRC"
"7776-lsrc-a-247a-h-c","c4:64:13:5b:9c:e6","LSRC"
"7776-lsrc-a-247b-h-c","c4:64:13:2b:fb:b6","LSRC"
"7776-lsrc-a-250-c","c4:64:13:2b:fb:45","LSRC"
"7776-lsrc-a-308-h-c","c4:64:13:00:44:7e","LSRC"
"7776-lsrc-a-311-h-c","c4:64:13:00:45:8f","LSRC"
"7776-lsrc-a-317-h-c","64:9e:f3:90:76:f5","LSRC"
"7776-lsrc-a-319-h-c","28:94:0f:c9:20:25","LSRC"
"7776-lsrc-a-324-shelf","28:94:0f:c9:0a:67","LSRC"
"7776-lsrc-a-329-c","28:94:0f:c9:20:58","LSRC"
"7776-lsrc-a-336-h-c","c4:64:13:38:d0:54","LSRC"
"7776-lsrc-a-339-c","c4:64:13:5b:a8:ec","LSRC"
"7776-lsrc-a-343-h-c","28:94:0f:c9:20:27","LSRC"
"7776-lsrc-a-346-h-c","c4:64:13:38:d1:20","LSRC"
"7776-lsrc-a-352-c","c4:64:13:11:2d:7d","LSRC"
"7776-lsrc-a353-h-c","c4:64:13:00:45:92","LSRC"
"7776-LSRC-AB0C","38:0e:4d:6f:ab:0c","LSRC"
"7776-LSRC-AB14","38:0e:4d:6f:ab:14","LSRC"
"7776-LSRC-ABC0","38:0e:4d:6f:ab:c0","LSRC"
"7776-LSRC-ABEC","38:0e:4d:6f:ab:ec","LSRC"
"7776-lsrc-b-0001cor-c-1","38:0e:4d:bf:26:f2","LSRC"
"7776-lsrc-b-0001cor-c-2","70:7d:b9:56:5a:1c","LSRC"
"7776-lsrc-b-0002aa-c","70:7d:b9:56:5a:3c","LSRC"
"7776-lsrc-b-0002a-c","38:0e:4d:93:6c:02","LSRC"
"7776-lsrc-b-0002b-c","38:0e:4d:6f:ab:e0","LSRC"
"7776-lsrc-b-0002mr-c","38:0e:4d:bf:26:ec","LSRC"
"7776-lsrc-b-0006mr-c-1","38:0e:4d:bf:26:ee","LSRC"
"7776-lsrc-b-0006mr-c-2","38:0e:4d:93:6b:1a","LSRC"
"7776-lsrc-b-0007cor-c-1","38:0e:4d:f6:76:6e","LSRC"
"7776-lsrc-b-0007cor-c-2","38:0e:4d:f6:76:5a","LSRC"
"7776-lsrc-b-0007mr-c-1","38:0e:4d:6f:ab:62","LSRC"
"7776-lsrc-b-0007mr-c-2","38:0e:4d:f6:76:50","LSRC"
"7776-lsrc-b-0008-c","38:0e:4d:f6:76:30","LSRC"
"7776-lsrc-b-0010mr-c-1","38:0e:4d:f6:76:32","LSRC"
"7776-lsrc-b-0010mr-c-2","70:7d:b9:56:5a:24","LSRC"
"7776-lsrc-b-0010mr-c-3","70:7d:b9:56:5a:3e","LSRC"
"7776-lsrc-b-0010mr-c-4","38:0e:4d:bf:26:b0","LSRC"
"7776-lsrc-b-0010mr-c-5","38:0e:4d:bf:26:92","LSRC"
"7776-lsrc-b-0020-c1","38:0e:4d:f6:76:5c","LSRC"
"7776-lsrc-b-0020-c2","38:0e:4d:f6:75:fc","LSRC"
"7776-lsrc-b-0021-c","38:0e:4d:bf:26:1c","LSRC"
"7776-lsrc-b-0024-c","70:7d:b9:56:5a:36","LSRC"
"7776-lsrc-b-0027-c","38:0e:4d:93:6c:00","LSRC"
"7776-lsrc-b-0029-c","38:0e:4d:f6:76:5e","LSRC"
"7776-lsrc-b-0035-c","70:7d:b9:56:59:5e","LSRC"
"7776-lsrc-b-0100-2-c","38:0e:4d:f6:75:d6","LSRC"
"7776-lsrc-b-0100-c","2c:d0:2d:3f:67:c8","LSRC"
"7776-lsrc-b-0101-c","38:0e:4d:bf:26:e2","LSRC"
"7776-lsrc-b-0104-2-c","c4:64:13:cb:75:0c","LSRC"
"7776-lsrc-b-0104-c","70:70:8b:74:a2:7e","LSRC"
"7776-lsrc-b-0104f-c","38:0e:4d:6f:ab:e4","LSRC"
"7776-lsrc-b-0110-c","38:0e:4d:f6:76:46","LSRC"
"7776-lsrc-b-0113a-c","70:70:8b:d0:04:22","LSRC"
"7776-lsrc-b-0113-c","38:0e:4d:f6:76:28","LSRC"
"7776-lsrc-b-0126-c","70:7d:b9:56:59:ce","LSRC"
"7776-lsrc-b-0133-c","38:0e:4d:bf:26:84","LSRC"
"7776-lsrc-b-0138-c","38:0e:4d:bf:26:fe","LSRC"
"7776-lsrc-b-0155-c","38:0e:4d:bf:26:ca","LSRC"
"7776-lsrc-b-021-c","4c:4e:35:60:5e:86","LSRC"
"7776-lsrc-b-025-c","78:da:6e:42:b5:e6","LSRC"
"7776-lsrc-b-028-1-c","3c:08:f6:a2:ef:71","LSRC"
"7776-lsrc-b-028-2-c","88:5a:92:88:e5:4d","LSRC"
"7776-lsrc-b-031","4c:4e:35:60:60:fc","LSRC"
"7776-lsrc-b-035-c","7c:ad:74:85:09:51","LSRC"
"7776-lsrc-b-036-2","7c:ad:74:85:09:6c","LSRC"
"7776-lsrc-b-085-c","c4:64:13:5b:9c:73","LSRC"
"7776-lsrc-b-102-c","c4:64:13:5b:9f:75","LSRC"
"7776-lsrc-b-104-f-c","2c:54:2d:8e:f7:fe","LSRC"
"7776-lsrc-b-105-c","c4:64:13:38:c5:fb","LSRC"
"7776-lsrc-b-107-c","b0:fa:eb:88:83:7b","LSRC"
"7776-lsrc-b-120-c","c4:64:13:5b:9f:6d","LSRC"
"7776-lsrc-b-122-h-c","c4:64:13:c3:07:ca","LSRC"
"7776-lsrc-b-129-h-c","c4:64:13:c3:0c:73","LSRC"
"7776-lsrc-b-138-h-c","c4:64:13:c3:0e:26","LSRC"
"7776-lsrc-b-146-h-c","3c:08:f6:b2:b4:d6","LSRC"
"7776-lsrc-b-203-c","38:0e:4d:6f:ab:e2","LSRC"
"7776-lsrc-b-214-h-c","c4:64:13:76:56:1e","LSRC"
"7776-lsrc-b-219-h-c","c4:64:13:76:58:51","LSRC"
"7776-lsrc-b-225-c","c4:64:13:5b:99:9a","LSRC"
"7776-lsrc-b-229-h-c","c4:64:13:c3:0b:32","LSRC"
"7776-lsrc-b-232-h-c","c4:64:13:76:53:13","LSRC"
"7776-lsrc-b-237-h-c","c4:64:13:5b:9c:6c","LSRC"
"7776-lsrc-b-240-c","a0:3d:6f:98:be:9e","LSRC"
"7776-lsrc-b-241-c","c4:64:13:38:c7:b0","LSRC"
"7776-lsrc-b-242-2-C","38:0e:4d:6f:ab:c6","LSRC"
"7776-lsrc-b-242-c","38:0e:4d:93:6c:04","LSRC"
"7776-lsrc-b-243b-h-c","28:94:0f:c9:21:7e","LSRC"
"7776-lsrc-b-245-2-c","38:0e:4d:bf:26:fc","LSRC"
"7776-lsrc-b-245-c","50:0f:80:59:32:ec","LSRC"
"7776-lsrc-b-245-h-c","c4:64:13:00:44:b3","LSRC"
"7776-lsrc-b-248-c","38:0e:4d:bf:26:e6","LSRC"
"7776-lsrc-b-248-h-c","c4:64:13:76:56:2e","LSRC"
"7776-lsrc-b-250-c","70:7d:b9:56:59:fc","LSRC"
"7776-lsrc-b-252-c","38:0e:4d:6f:ab:da","LSRC"
"7776-LSRC-B-254-C","70:70:8b:74:a2:80","LSRC"
"7776-lsrc-b-254-c","c4:64:13:38:e3:a4","LSRC"
"7776-lsrc-b-254-h-c","c4:64:13:11:32:43","LSRC"
"7776-lsrc-b-256-c","70:7d:b9:56:5a:56","LSRC"
"7776-lsrc-b-301-c","70:7d:b9:56:59:f0","LSRC"
"7776-lsrc-b-303-c","38:0e:4d:f6:76:74","LSRC"
"7776-lsrc-b-307-h-c","c4:64:13:00:46:46","LSRC"
"7776-lsrc-b-312-h-c","28:94:0f:c9:20:c4","LSRC"
"7776-lsrc-b-323-1-c","38:0e:4d:93:6c:16","LSRC"
"7776-lsrc-b-323-2-c","38:0e:4d:6f:ab:7c","LSRC"
"7776-lsrc-b-323a-c","38:0e:4d:6f:ab:f4","LSRC"
"7776-lsrc-b-323-lab-c","bc:16:65:16:51:c3","LSRC"
"7776-lsrc-b-324-h-c","c4:64:13:5b:8b:70","LSRC"
"7776-lsrc-b-326a-c","38:0e:4d:f6:76:42","LSRC"
"7776-lsrc-b-326-h-c","c4:64:13:11:32:41","LSRC"
"7776-lsrc-b-328-h-c","c4:64:13:5b:8c:51","LSRC"
"7776-lsrc-b-329mr-c","70:7d:b9:56:5a:58","LSRC"
"7776-lsrc-b-329-w","38:0e:4d:f6:76:02","LSRC"
"7776-lsrc-b-330-1-h-c","38:0e:4d:f6:76:26","LSRC"
"7776-lsrc-b-330a-c","70:7d:b9:56:5a:16","LSRC"
"7776-lsrc-b-330-h-c","c4:64:13:11:2d:30","LSRC"
"7776-lsrc-b-331-c","70:7d:b9:56:59:40","LSRC"
"7776-lsrc-b-335-2-c","70:7d:b9:56:59:e8","LSRC"
"7776-lsrc-b-335-c","38:0e:4d:bf:27:04","LSRC"
"7776-lsrc-b-340-c","70:7d:b9:56:59:3e","LSRC"
"7776-lsrc-b-341-1-c","38:0e:4d:bf:26:12","LSRC"
"7776-lsrc-b-341b-c","38:0e:4d:bf:26:de","LSRC"
"7776-lsrc-b-341-c","28:94:0f:c9:1f:cc","LSRC"
"7776-lsrc-b-347a-c","70:7d:b9:56:5a:5c","LSRC"
"7776-lsrc-b-348t-h-c","c4:64:13:00:45:1c","LSRC"
"7776-lsrc-b-353-desk","7c:ad:74:28:4f:c7","LSRC"
"7776-lsrc-b-354f-c","70:7d:b9:56:5a:30","LSRC"
"7776-lsrc-b-354h-c","38:0e:4d:f6:75:f8","LSRC"
"7776-lsrc-b-354j-c","70:70:8b:d0:03:ec","LSRC"
"7776-lsrc-b-355-1-c","70:70:8b:d0:03:88","LSRC"
"7776-lsrc-b-355-desk","7c:ad:74:85:09:73","LSRC"
"7776-lsrc-b-355-h-c","c4:64:13:00:44:8f","LSRC"
"7776-lsrc-b-361-h-c","28:94:0f:c9:18:59","LSRC"
"7776-lsrc-b-362-c","38:0e:4d:93:6c:1e","LSRC"
"7776-lsrc-b-362c-c","38:0e:4d:bf:26:e0","LSRC"
"7776-lsrc-b-365a-c","38:0e:4d:f6:70:68","LSRC"
"7776-lsrc-b-365b-c","38:0e:4d:93:6b:ca","LSRC"
"7776-lsrc-b-365-c-2","38:0e:4d:bf:26:74","LSRC"
"7776-lsrc-b-365-c","c4:64:13:38:c2:18","LSRC"
"7776-lsrc-b-365-h-c","28:94:0f:c9:20:2f","LSRC"
"7776-lsrc-b-m050cor-c","70:7d:b9:b4:57:0e","LSRC"
"7776-lsrc-b-m050-c-u1","a0:3d:6f:98:bf:2c","LSRC"
"7776-lsrc-b-m050-c-u2","70:70:8b:d0:03:9e","LSRC"
"7776-lsrc-b-m051cor-c","38:0e:4d:bf:26:86","LSRC"
"7776-lsrc-b-m052cor-c","70:7d:b9:b4:57:12","LSRC"
"7776-lsrc-b-m053-c","a0:3d:6f:98:bf:a6","LSRC"
"7776-lsrc-b-m054-c","70:70:8b:d0:03:94","LSRC"
"7776-lsrc-b-m056-c","2c:d0:2d:3f:67:d0","LSRC"
"7776-lsrc-b-m057-c","a0:3d:6f:98:bf:6a","LSRC"
"7776-lsrc-b-tcb012-c","38:0e:4d:93:6b:2e","LSRC"
"7776-lsrc-c-03b-c","c4:64:13:38:c7:2c","LSRC"
"7776-lsrc-c-03d-c","c4:64:13:2b:fd:d1","LSRC"
"7776-lsrc-c-08-c","c4:64:13:c3:07:89","LSRC"
"7776-lsrc-c141-c","00:42:68:83:61:7c","LSRC"
"7776--lsrc-c-145-hall","00:07:7d:a3:a7:0f","LSRC"
"7776-lsrc-d-104-h-c","c4:64:13:c3:0d:aa","LSRC"
"7776-lsrc-d-109-h-c","c4:64:13:c3:0e:a2","LSRC"
"7776-lsrc-d-112-h-c","c4:64:13:38:dd:85","LSRC"
"7776-lsrc-d-124-h-c","c4:64:13:38:e4:09","LSRC"
"7776-lsrc-d-128-h-c","c4:64:13:c3:0d:a9","LSRC"
"7776-lsrc-d-136-h-c","c4:64:13:38:e3:6c","LSRC"
"7776-lsrc-d-206-h-c","c4:64:13:c3:0d:d7","LSRC"
"7776-lsrc-d-211-h-c","c4:64:13:00:44:27","LSRC"
"7776-lsrc-d-213-h-c","c4:64:13:c3:0d:a2","LSRC"
"7776-lsrc-d-227-h-c","c4:64:13:5b:9e:88","LSRC"
"7776-lsrc-d-230-h-c","c4:64:13:38:c9:49","LSRC"
"7776-lsrc-d-237-h-c","c4:64:13:5b:9c:08","LSRC"
"7776-lsrc-d-301-w","c4:64:13:00:27:b6","LSRC"
"7776-lsrc-d-306-h-c","c4:64:13:38:e3:51","LSRC"
"7776-lsrc-d-309-c","7c:ad:74:50:2c:16","LSRC"
"7776-lsrc-d-312-h-c","c4:64:13:38:e2:df","LSRC"
"7776-lsrc-d-315-h-c","c4:64:13:c3:0a:1e","LSRC"
"7776-lsrc-d-328-h-c","c4:64:13:38:e3:44","LSRC"
"7776-lsrc-d-331-h-c","c4:64:13:d3:03:9d","LSRC"
"7776-lsrc-d-340-h-c","c4:64:13:c3:07:4e","LSRC"
"7776-lsrc-d-344-h-c","c4:64:13:38:e2:de","LSRC"
"7776-lsrc-love-left-front-w","38:0e:4d:5b:4f:e0","LSRC"
"7776-lsrc-love-left-middle-w","00:a7:42:98:57:4c","LSRC"
"7776-lsrc-love-left-rear-c","70:db:98:66:4d:ac","LSRC"
"7776-lsrc-love-right-front-w","38:0e:4d:5b:47:5a","LSRC"
"7776-lsrc-love-right-middle-w","00:a7:42:98:57:72","LSRC"
"7776-lsrc-love-right-rear-c","70:db:98:66:4c:2e","LSRC"
"7776-lsrc-somewhere-2","4c:4e:35:c7:27:c0","LSRC"
"7776-lsrc-somewhere-3","c4:64:13:00:44:50","LSRC"
"7777-wilsonrc-bballcrt-w","28:94:0f:05:ab:b2","Card"
"7777-wilson-rec-0016-w","2c:54:2d:a4:29:65","Card"
"7777-wilson-rec-0020-tc-rm-t","00:42:68:af:62:f0","Card"
"7777-wilson-rec-018-w","00:c8:8b:e7:8a:9c","Card"
"7777-wilson-rec-020b-w","00:c1:64:a6:96:d8","Card"
"7777-wilson-rec-110-multi-c","2c:54:2d:0d:cc:3a","Card"
"7777-wilson-rec-117-h-w","00:c1:64:a6:a6:b8","Card"
"7777-wilson-rec-125-multi-c","2c:54:2d:a4:18:0e","Card"
"7777-wilson-rec-gym-010-c","a0:3d:6f:ee:cc:ac","Card"
"7777-wilson-rec-gym-011-c","a0:e0:af:1f:9f:48","Card"
"7777-wilson-rec-gym-01-c","00:42:68:83:61:74","Card"
"7777-wilson-rec-gym-02-c","00:42:68:a1:15:7c","Card"
"7777-wilson-rec-gym-03-c","00:42:68:5f:2d:0c","Card"
"7777-wilson-rec-gym-04-c","00:42:68:95:bd:4c","Card"
"7777-wilson-rec-gym-05-c","00:42:68:83:5b:e8","Card"
"7777-wilson-rec-gym-06-c","00:42:68:a1:16:f4","Card"
"7777-wilson-rec-gym-07-c","00:42:68:af:5e:b8","Card"
"7777-wilson-rec-gym-08-c","a0:e0:af:38:56:38","Card"
"7777-wilson-rec-gym-09-c","a0:e0:af:38:5b:3c","Card"
"7777-wilson-rec-gym-12-c","a0:e0:af:1f:9f:d0","Card"
"7777-wilson-rec-treadmill-1","2c:54:2d:9e:16:72","Card"
"7777-wilson-rec-treadmill-2","2c:54:2d:a4:2c:d5","Card"
"7777-wilson-rec-weightrm-desk","00:42:68:af:64:74","Card"
"7779-yoh-202-lounge","2c:54:2d:9e:03:b4","WallaceWade"
"7779-yoh-504-it-closet","2c:54:2d:9e:05:3b","WallaceWade"
"7780-fell-103-w","2c:54:2d:8e:e5:0e","WallaceWade"
"7780-fell-106mr-h-c","00:42:68:95:be:4c","WallaceWade"
"7780-fell-114-h-c","c4:64:13:38:c1:f7","WallaceWade"
"7780-fell-117-h-c","c4:64:13:cb:7c:57","WallaceWade"
